filename	churn	size	minor	major	total	ownership	defects
icons/Legacy/48/gimp-prefs-folders-plug-ins.svg	0	659	0	1	1	1.0	0
app/core/gimppalette.c	12	709	0	4	4	0.3333333333333333	0
icons/Symbolic/16/gimp-gradient-square.png	0	5	0	1	1	1.0	0
icons/default/22/gimp-tool-levels.png	0	7	0	1	1	1.0	0
po-plug-ins/sl.po	6066	11363	0	4	4	0.5	0
icons/Symbolic/16/gtk-ok.png	0	4	0	1	1	1.0	0
icons/Symbolic/22/gimp-prefs-icon-theme.png	0	7	0	1	1	1.0	0
plug-ins/common/filter-pack.c	15	2120	0	3	3	0.3333333333333333	0
icons/default/64/gimp-question.png	0	16	0	1	1	1.0	0
icons/default/48/gimp-channel-green.png	0	11	0	1	1	1.0	0
icons/Color/scalable/media-floppy.svg	151	151	0	1	1	1.0	0
plug-ins/file-exr/Makefile.am	2	54	0	2	2	0.5	0
icons/Symbolic/16/gimp-prefs-help-system.png	0	4	0	1	1	1.0	0
icons/Symbolic/16/go-down.png	0	5	0	1	1	1.0	0
icons/default/16/gimp-display-filter-colorblind.png	0	3	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-layer-up.svg	153	153	0	1	1	1.0	0
themes/Lighter/ui/progressbar.png	0	5	0	1	1	1.0	0
icons/Legacy/16/gimp-controller-midi.xcf	0	13	0	1	1	1.0	0
po-python/en_CA.po	3	311	0	3	3	0.3333333333333333	0
icons/Legacy/16/gimp-channels.png	0	5	0	1	1	1.0	0
app/Makefile.am	113	295	0	6	6	0.4666666666666667	1
app/widgets/gimpfilleditor.c	2	222	0	2	2	0.5	0
app/core/gimpimage-resize.h	3	49	0	3	3	0.3333333333333333	0
icons/Color/16/go-next.png	0	6	0	1	1	1.0	0
app/core/gimpimage-resize.c	72	329	0	3	3	0.4	0
plug-ins/pygimp/pygimp-pdb.c	4	1110	0	2	2	0.5	0
icons/Symbolic/24/gimp-cdrom.png	0	6	0	1	1	1.0	0
app/menus/image-menu.c	4	51	0	2	2	0.5	0
app/display/gimpdisplay.h	2	96	0	2	2	0.5	0
po-python/POTFILES.skip	8	53	0	3	3	0.5	0
icons/Symbolic/16/gimp-prefs-new-image.png	0	4	0	1	1	1.0	0
plug-ins/common/warp.c	30	1692	0	3	3	0.5	0
app/display/gimpdisplay.c	4	917	0	2	2	0.5	0
icons/symbolic/22/gimp-prefs-folders-gradients.png	0	3	0	1	1	1.0	0
icons/Color/24/gimp-tool-curves.png	0	8	0	2	2	0.6666666666666666	0
app/operations/layer-modes-legacy/Makefile.am	144	53	0	2	2	0.8	0
themes/Lighter/ui/button-pressed.png	0	4	0	1	1	1.0	0
icons/default/22/gimp-tool-path.png	0	10	0	1	1	1.0	0
po-tips/ar.po	4	296	0	2	2	0.5	0
icons/Color/16/gtk-yes.png	0	4	0	1	1	1.0	0
app/tools/gimpregionselecttool.c	36	405	0	2	2	0.5	0
themes/Light/ui/arrow-down-small-prelight.png	0	4	0	1	1	1.0	0
app/actions/edit-commands.c	1174	702	0	3	3	0.6666666666666666	0
icons/Color/scalable/media-playback-start.svg	81	81	0	1	1	1.0	0
icons/Color/24/gimp-controller-wheel.svg	146	146	0	1	1	1.0	0
icons/Symbolic/16/gimp-top.png	0	3	0	1	1	1.0	0
app/actions/edit-commands.h	29	68	0	3	3	0.6	0
icons/Color/24/gimp-tool-smudge.svg	264	264	0	1	1	1.0	0
icons/Symbolic/scalable/gtk-select-color.svg	0	113	0	1	1	1.0	0
icons/symbolic/48/gimp-text-layer.png	0	11	0	1	1	1.0	0
icons/Symbolic/22/gimp-char-picker.png	0	4	0	2	2	0.6666666666666666	0
icons/symbolic/16/gimp-controller-keyboard.png	0	5	0	1	1	1.0	0
icons/symbolic/22/gimp-tool-dodge.png	0	8	0	1	1	1.0	0
po-script-fu/zh_HK.po	8	2392	0	3	3	0.5	0
themes/Gray/ui/option1.png	0	6	0	1	1	1.0	0
icons/Symbolic/16/gimp-repeat-filter.png	0	4	0	1	1	1.0	0
app/actions/select-commands.c	2478	641	0	5	5	0.47368421052631576	0
icons/Symbolic/24/gimp-tool-desaturate.png	0	3	0	1	1	1.0	0
icons/symbolic/16/gimp-tool-iscissors.png	0	6	0	1	1	1.0	0
themes/Gray/ui/extension-bottom.png	0	3	0	1	1	1.0	0
themes/Dark/ui/plus.png	0	49	0	1	1	1.0	0
icons/default/48/gimp-prefs-folders-plug-ins.png	0	18	0	1	1	1.0	0
app/actions/select-commands.h	28	55	0	3	3	0.4	0
icons/Legacy/16/gimp-rotate-180.xcf	0	14	0	1	1	1.0	0
icons/Symbolic/48/gimp-image.png	0	5	0	2	2	0.6666666666666666	0
icons/Color/24/gimp-tool-bucket-fill.png	0	12	0	2	2	0.6666666666666666	0
icons/Color/scalable/gimp-tool-color-balance.svg	974	189	0	2	2	0.6666666666666666	0
libgimpbase/gimpvaluearray.c	6	590	0	3	3	0.3333333333333333	0
icons/Symbolic/16/gimp-tool-handle-transform.png	0	4	0	2	2	0.6666666666666666	0
themes/Light/ui/ext-bottom.png	0	5	0	1	1	1.0	0
icons/Symbolic/16/gimp-color-erase-mode.png	0	5	0	1	1	1.0	0
icons/Color/16/gimp-controller.png	0	4	0	1	1	1.0	0
icons/Symbolic/16/gimp-flip-horizontal.png	0	4	0	2	2	0.5714285714285714	0
icons/Color/24/gimp-display-filter-contrast.svg	149	149	0	1	1	1.0	0
icons/Legacy/22/gimp-prefs-folders-environ.svg	0	211	0	1	1	1.0	0
icons/Color/scalable/gimp-channel-indexed.svg	1053	229	0	2	2	0.6666666666666666	0
icons/Color/24/gimp-gravity-north-west.png	0	5	0	2	2	0.6666666666666666	0
app/dialogs/file-open-location-dialog.c	6	279	0	3	3	0.3333333333333333	0
plug-ins/file-darktable/Makefile.am	51	46	0	2	2	0.6666666666666666	0
icons/Legacy/16/gimp-prefs-toolbox.svg	0	363	0	1	1	1.0	0
icons/Legacy/24/gimp-display-filter-lcms.svg	0	180	0	1	1	1.0	0
icons/Legacy/16/gimp-prefs-folders-modules.png	0	5	0	1	1	1.0	0
icons/Symbolic/24/gimp-tool-options.png	0	4	0	2	2	0.6	0
icons/Color/24/gimp-channel-green.png	0	3	0	2	2	0.6	0
icons/Color/24/gimp-smartphone.png	0	4	0	1	1	1.0	0
plug-ins/script-fu/scripts/paste-as-pattern.scm	6	61	0	3	3	0.3333333333333333	0
libgimpwidgets/gimppickbutton-quartz.c	6	413	0	3	3	0.3333333333333333	0
po-tips/tr.po	3	381	0	3	3	0.3333333333333333	0
icons/Symbolic/scalable/gimp-channel-green.svg	183	183	0	1	1	1.0	0
icons/symbolic/22/gimp-tool-clone.png	0	3	0	1	1	1.0	0
libgimpbase/gimpunit.c	54	750	0	4	4	0.5	0
icons/Legacy/16/gimp-convert-grayscale.png	0	5	0	1	1	1.0	0
app/tools/gimpdodgeburntool.c	12	243	0	2	2	0.5	0
libgimpbase/gimpunit.h	2	110	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-layer-new.svg	170	170	0	1	1	1.0	0
icons/default/16/gimp-tool-rotate.png	0	5	0	1	1	1.0	0
icons/Color/16/gimp-channel-delete.png	0	6	0	1	1	1.0	0
plug-ins/common/file-raw.c	28	1299	0	1	1	1.0	0
icons/symbolic/16/gimp-selection-subtract.png	0	3	0	1	1	1.0	0
icons/Symbolic/16/edit-cut.png	0	5	0	1	1	1.0	0
app/widgets/gimpoverlaychild.c	53	569	0	3	3	0.5	0
icons/Symbolic/22/gimp-prefs-default-grid.png	0	3	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-media-skip-forward.svg	89	89	0	1	1	1.0	0
icons/Color/24/gimp-tool-fuzzy-select.png	0	7	0	2	2	0.6666666666666666	0
icons/default/16/gimp-controller-wheel.png	0	8	0	1	1	1.0	0
icons/Color/scalable/go-down.svg	104	104	0	1	1	1.0	0
app/dialogs/file-save-dialog.c	392	809	0	4	4	0.42857142857142855	0
app/dialogs/color-profile-import-dialog.h	24	35	0	2	2	0.5	0
app/dialogs/color-profile-import-dialog.c	194	216	0	3	3	0.4	0
icons/Symbolic/16/gimp-delete.png	0	4	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-tool-perspective.svg	311	311	0	1	1	1.0	0
themes/Lighter/ui/gimp-button-default.png	0	41	0	1	1	1.0	0
icons/Color/96/gimp-wilber-outline.png	0	26	0	1	1	1.0	0
plug-ins/file-darktable/export-on-exit.lua	66	66	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-display-filter-lcms.svg	237	237	0	1	1	1.0	0
icons/default/22/gimp-prefs-toolbox.svg	0	521	0	1	1	1.0	0
themes/Darker/ui/extension-right.png	0	3	0	1	1	1.0	0
icons/Legacy/24/gimp-text-dir-ltr.png	0	3	0	1	1	1.0	0
icons/Symbolic/24/gimp-prefs-help-system.svg	109	109	0	1	1	1.0	0
icons/Symbolic/16/gimp-move-to-screen.png	0	4	0	1	1	1.0	0
icons/Color/18/gimp-color-picker-gray.png	0	3	0	2	2	0.6666666666666666	0
po/nn.po	8	19378	0	4	4	0.4	0
icons/Symbolic/24/gimp-channel-gray.png	0	3	0	2	2	0.6	0
libgimpbase/Makefile.am	33	234	0	2	2	0.5	0
icons/Color/scalable/gimp-paste-into.svg	2724	585	0	2	2	0.5	0
plug-ins/file-psd/Makefile.am	4	71	0	2	2	0.5	0
libgimp/gimpenums.h	201	157	2	2	4	0.4782608695652174	2
icons/Color/scalable/gtk-justify-right.svg	126	126	0	1	1	1.0	0
icons/Symbolic/24/gimp-tool-cage.svg	0	198	0	1	1	1.0	0
icons/Legacy/20/gimp-visible.png	0	3	0	1	1	1.0	0
icons/Symbolic/16/gimp-layer-group-new.png	0	3	0	1	1	1.0	0
themes/Lighter/ui/combo-entry-border-disabled-bg.png	0	4	0	1	1	1.0	0
icons/default/16/gimp-tool-levels.xcf	0	14	0	1	1	1.0	0
icons/Symbolic/48/gimp-prefs-input-devices.png	0	7	0	2	2	0.6666666666666666	0
icons/Legacy/48/gimp-channel.png	0	14	0	1	1	1.0	0
icons/Symbolic/24/gimp-tool-perspective.svg	0	307	0	1	1	1.0	0
icons/Symbolic/16/gimp-controller-linux-input.png	0	4	0	2	2	0.6666666666666666	0
icons/Symbolic/24/gimp-tool-flip.png	0	5	0	1	1	1.0	0
app/tools/gimptexttool.h	16	126	0	3	3	0.5	0
app/tools/gimptexttool.c	817	2101	0	5	5	0.3125	0
icons/Color/24/gimp-floppy.svg	140	140	0	1	1	1.0	0
icons/Legacy/16/gimp-path-stroke.xcf	0	26	0	1	1	1.0	0
icons/default/22/gimp-prefs-icon-theme.svg	202	202	0	2	2	0.5	0
icons/default/16/gimp-prefs-folders-tool-plug-ins.xcf	0	20	0	1	1	1.0	0
icons/Color/scalable/gimp-prefs-folders-plug-ins.svg	196	196	0	1	1	1.0	0
icons/Symbolic/24/gimp-gegl.png	0	10	0	1	1	1.0	0
icons/Color/24/gimp-tool-heal.svg	233	233	0	1	1	1.0	0
po-plug-ins/gu.po	3	11708	0	3	3	0.3333333333333333	0
icons/Legacy/16/gimp-gradient-linear.png	0	4	0	1	1	1.0	0
icons/Color/24/gimp-prefs-interface.svg	174	174	0	1	1	1.0	0
icons/Color/32/gimp-channel-green.png	0	8	0	2	2	0.6666666666666666	0
icons/Symbolic/16/gimp-resize.png	0	5	0	2	2	0.6666666666666666	0
icons/Legacy/22/gimp-tool-dodge.png	0	6	0	1	1	1.0	0
icons/Color/scalable/gimp-gradient-conical-asymmetric.svg	706	150	0	2	2	0.6666666666666666	0
icons/Symbolic/scalable/gimp-view-fullscreen.svg	82	82	0	1	1	1.0	0
icons/Symbolic-Inverted/index.theme	1846	1845	0	1	1	1.0	0
icons/Legacy/16/gimp-selection-grow.png	0	6	0	1	1	1.0	0
po-tips/eo.po	3	343	0	3	3	0.3333333333333333	0
icons/Symbolic/24/gimp-layers.png	0	5	0	2	2	0.6	0
icons/Legacy/64/gimp-question.png	0	16	0	1	1	1.0	0
themes/Darker/ui/gimp-arrow-right.png	0	3	0	1	1	1.0	0
icons/default/48/gimp-prefs-folders-environ.png	0	10	0	1	1	1.0	0
app/operations/gimpoperationprofiletransform.h	77	65	0	3	3	0.5	0
icons/Color/16/gimp-selection-shrink.png	0	3	0	2	2	0.6666666666666666	0
icons/Symbolic/16/gimp-lch-color-mode.png	0	4	0	1	1	1.0	0
app/operations/gimpoperationprofiletransform.c	436	296	0	3	3	0.5	0
build/windows/jhbuild/glib.moduleset	32	59	0	2	2	0.5	0
themes/Lighter/ui/slider-v.png	0	3	0	1	1	1.0	0
plug-ins/file-psd/psd-util.h	4	82	0	1	1	1.0	1
themes/Lighter/ui/gap_bottom.png	0	3	0	1	1	1.0	0
plug-ins/file-psd/psd-util.c	176	898	0	1	1	1.0	0
app/core/gimpbrush-load.c	4	1068	0	2	2	0.5	0
icons/Color/scalable/gimp-tool-curves.svg	1974	167	0	2	2	0.6666666666666666	0
themes/Light/ui/arrow-right-prelight.png	0	3	0	1	1	1.0	0
plug-ins/imagemap/imap_csim_lex.c	146	2050	0	2	2	0.5	0
icons/Legacy/16/gimp-channel-alpha.svg	0	577	0	1	1	1.0	0
libgimp/gimpfonts_pdb.c	6	109	0	2	2	0.5	0
build/windows/installer/MessageWithURL.isi	505	505	0	1	1	1.0	0
themes/Darker/ui/button-pressed.png	0	6	0	1	1	1.0	0
themes/Lighter/ui/spin.png	0	5	0	1	1	1.0	0
app/plug-in/Makefile.am	8	96	0	2	2	0.6666666666666666	0
po-plug-ins/dz.po	3	12826	0	3	3	0.3333333333333333	0
icons/default/16/gimp-tool-blend.png	0	4	0	1	1	1.0	0
themes/Darker/ui/spin-up-pressed.png	0	4	0	1	1	1.0	0
app/gui/icon-themes.c	313	251	0	3	3	0.5	0
icons/default/16/gimp-reset.xcf	0	23	0	1	1	1.0	0
themes/Lighter/ui/button-insensitive.png	0	3	0	1	1	1.0	0
app/gui/icon-themes.h	34	34	0	1	1	1.0	0
po-plug-ins/mk.po	3	13302	0	3	3	0.3333333333333333	0
icons/default/16/gimp-undo-history.xcf	0	27	0	1	1	1.0	0
themes/Lighter/ui/gimp-handle-v.png	0	39	0	1	1	1.0	0
icons/Symbolic/48/gimp-prefs-default-comment.png	0	8	0	2	2	0.6666666666666666	0
icons/Legacy/16/gimp-tool-heal.png	0	4	0	1	1	1.0	0
icons/default/16/gimp-selection-to-path.png	0	5	0	1	1	1.0	0
icons/Color/scalable/gimp-menu-left.svg	437	115	0	2	2	0.6666666666666666	0
icons/Legacy/22/gimp-tool-measure.xcf	0	26	0	1	1	1.0	0
icons/Symbolic/16/gimp-prefs-folders-icon-themes.png	0	5	0	1	1	1.0	0
themes/Dark/ui/gimp-menu-line-h.png	0	3	0	1	1	1.0	0
icons/Legacy/22/gimp-tool-move.xcf	0	19	0	1	1	1.0	0
icons/Color/16/gimp-media-skip-backward.png	0	3	0	1	1	1.0	0
icons/Symbolic/16/gimp-prefs-default-grid.png	0	3	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-shape-circle.svg	238	103	0	2	2	0.6666666666666666	0
icons/Symbolic/24/gimp-navigation.png	0	3	0	1	1	1.0	0
po-plug-ins/lt.po	3	12434	0	3	3	0.3333333333333333	0
app/widgets/gimpcontrollerlist.c	48	723	0	4	4	0.375	0
icons/default/24/gimp-channel-green.png	0	7	0	1	1	1.0	0
icons/default/16/gimp-histogram.png	0	5	0	1	1	1.0	0
icons/Symbolic/24/gimp-tool-eraser.svg	0	180	0	1	1	1.0	0
icons/symbolic/24/gimp-gravity-west.png	0	4	0	1	1	1.0	0
themes/Lighter/ui/minus.png	0	5	0	1	1	1.0	0
icons/Symbolic/16/gimp-tool-shear.png	0	3	0	1	1	1.0	0
icons/Legacy/24/gimp-web.png	0	9	0	1	1	1.0	0
icons/default/22/gimp-prefs-folders-palettes.svg	0	448	0	1	1	1.0	0
po-libgimp/ta.po	3	1961	0	3	3	0.3333333333333333	0
icons/Symbolic/16/gimp-histogram-logarithmic.png	0	4	0	1	1	1.0	0
icons/symbolic/24/gimp-tool-options.png	0	7	0	1	1	1.0	0
po-plug-ins/nb.po	6	13305	0	3	3	0.3333333333333333	0
icons/Symbolic/24/gimp-controller-wheel.svg	163	163	0	1	1	1.0	0
build/windows/installer/32on64.isi	60	60	0	1	1	1.0	0
icons/Legacy/18/gimp-color-picker-white.png	0	5	0	1	1	1.0	0
icons/default/16/gimp-reshow-filter.png	0	7	0	1	1	1.0	0
icons/Symbolic/24/gimp-tool-crop.png	0	3	0	1	1	1.0	0
icons/Color/scalable/gimp-layers.svg	903	230	0	2	2	0.6666666666666666	0
icons/Legacy/48/gimp-channel-blue.png	0	10	0	1	1	1.0	0
icons/default/16/gimp-toilet-paper.xcf	0	14	0	1	1	1.0	0
icons/symbolic/16/gimp-list.png	0	3	0	1	1	1.0	0
icons/Color/48/gimp-prefs-folders-brushes.png	0	13	0	2	2	0.6666666666666666	0
icons/default/16/gimp-selection-grow.png	0	6	0	1	1	1.0	0
plug-ins/common/plugin-defs.pl	42	96	2	4	6	0.4	0
tools/pdbgen/enumcode.pl	11	227	0	1	1	1.0	0
icons/default/24/gimp-gravity-west.png	0	4	0	1	1	1.0	0
icons/Legacy/22/gimp-prefs-tool-options.png	0	5	0	1	1	1.0	0
icons/symbolic/22/gimp-histogram.png	0	4	0	1	1	1.0	0
plug-ins/common/file-sunras.c	51	1783	0	4	4	0.3333333333333333	0
icons/symbolic/48/gimp-prefs-session.png	0	4	0	1	1	1.0	0
icons/Legacy/16/gimp-channel-green.png	0	4	0	1	1	1.0	0
icons/Symbolic/16/gimp-rotate-90.png	0	4	0	1	1	1.0	0
plug-ins/common/file-cel.c	41	958	0	4	4	0.3333333333333333	0
themes/Darker/ui/combo-entry-border-disabled-notebook.png	0	4	0	1	1	1.0	0
plug-ins/imagemap/imap_selection.c	6	452	0	3	3	0.3333333333333333	0
icons/Color/scalable/list-remove.svg	104	104	0	1	1	1.0	0
icons/default/48/gimp-prefs-folders-interp.png	0	22	0	1	1	1.0	0
plug-ins/script-fu/scripts/script-fu-compat.init	202	457	0	2	2	0.5	0
plug-ins/file-fits/fits-io.c	18	2505	0	3	3	0.3333333333333333	0
icons/Color/32/gimp-channel-gray.png	0	8	0	2	2	0.6666666666666666	0
icons/Legacy/48/gimp-prefs-input-devices.svg	0	874	0	1	1	1.0	0
icons/Legacy/48/gimp-prefs-folders-patterns.svg	0	510	0	1	1	1.0	0
app/tools/gimpnpointdeformationoptions.c	160	264	0	2	2	0.5	0
app/widgets/gimpcolorbar.c	2	344	0	2	2	0.5	0
libgimpcolor/gimprgb.c	6	823	0	3	3	0.3333333333333333	0
app/operations/layer-modes/gimpoperationnormal.c	239	214	0	4	4	0.5454545454545454	0
icons/Symbolic/32/gimp-wilber.png	0	8	0	1	1	1.0	0
app/operations/layer-modes/gimpoperationnormal.h	278	82	0	2	2	0.625	0
icons/Color/22/gimp-prefs-session.png	0	8	0	2	2	0.6666666666666666	0
app/pdb/Makefile.am	6	91	0	2	2	0.5	0
plug-ins/common/file-pat.c	31	641	0	3	3	0.3333333333333333	0
icons/Symbolic/24/dialog-information.png	0	4	0	1	1	1.0	0
icons/Symbolic/16/gimp-prefs-color-management.png	0	4	0	1	1	1.0	0
icons/symbolic/24/gimp-hchain.png	0	3	0	1	1	1.0	0
icons/Color/scalable/document-save.svg	0	198	0	1	1	1.0	0
icons/Symbolic/24/gimp-prefs-folders-tool-plug-ins.svg	147	147	0	1	1	1.0	0
themes/Darker/ui/arrow-left.png	0	5	0	1	1	1.0	0
app/core/gimpimage-snap.c	18	725	0	2	2	0.5	0
app/tools/gimpconvolvetool.c	6	230	0	2	2	0.5	0
icons/default/22/gimp-prefs-input-devices.xcf	0	26	0	1	1	1.0	0
icons/Symbolic/24/gimp-tool-pencil.png	0	7	0	1	1	1.0	0
po-tips/hu.po	3	329	0	3	3	0.3333333333333333	0
icons/Color/22/gimp-prefs-folders-mypaint-brushes.png	0	7	0	2	2	0.5	0
icons/default/16/gimp-info.xcf	0	17	0	1	1	1.0	0
icons/Symbolic/22/gimp-prefs-session.png	0	4	0	1	1	1.0	0
icons/Color/scalable/document-new.svg	98	98	0	1	1	1.0	0
icons/Legacy/22/gimp-tool-paintbrush.png	0	7	0	1	1	1.0	0
themes/Lighter/ui/arrow-right.png	0	3	0	1	1	1.0	0
po-script-fu/ms.po	6	3068	0	3	3	0.3333333333333333	0
app/actions/tools-actions.c	478	800	0	2	2	0.6666666666666666	1
icons/Color/scalable/gimp-flip-vertical.svg	475	128	0	2	2	0.6666666666666666	0
themes/Darker/ui/spin-down-pressed.png	0	4	0	1	1	1.0	0
app/display/gimpcanvas-style.c	308	432	0	3	3	0.42857142857142855	0
icons/Legacy/16/gimp-prefs-icon-theme.svg	0	196	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-letter-spacing.svg	488	219	0	2	2	0.6666666666666666	0
app/display/gimpcanvas-style.h	48	77	0	3	3	0.4	0
themes/Gray/ui/combo-entry-border-active-bg.png	0	4	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-help-about.svg	73	73	0	1	1	1.0	0
themes/Gray/ui/combo-entry-border-disabled-rtl-notebook.png	0	4	0	1	1	1.0	0
icons/Legacy/64/gimp-wilber-outline.png	0	17	0	1	1	1.0	0
plug-ins/common/file-xwd.c	559	2577	0	3	3	0.5	0
icons/Legacy/16/gimp-paste-as-new.xcf	0	17	0	1	1	1.0	0
icons/symbolic/16/gimp-tool-airbrush.png	0	8	0	1	1	1.0	0
icons/Color/scalable/gimp-gradient-conical-symmetric.svg	724	147	0	2	2	0.6666666666666666	0
icons/Symbolic/24/gimp-landscape.svg	134	134	0	1	1	1.0	0
icons/default/22/gimp-tool-shear.png	0	5	0	1	1	1.0	0
icons/Legacy/22/gimp-tool-bucket-fill.svg	0	283	0	1	1	1.0	0
icons/default/16/gimp-images.png	0	5	0	1	1	1.0	0
icons/Color/48/gimp-channel-green.png	0	11	0	2	2	0.6666666666666666	0
app/gui/splash.c	284	507	0	4	4	0.4	0
icons/Color/scalable/edit-clear.svg	0	112	0	1	1	1.0	0
icons/Color/16/gimp-mode-backdrop.png	0	6	0	1	1	1.0	0
icons/Color/16/gimp-layer.png	0	4	0	2	2	0.6666666666666666	0
icons/Color/16/gimp-tool-shear.png	0	5	0	2	2	0.5	0
app/operations/gimpcurvesconfig.c	56	681	0	4	4	0.25	0
icons/default/16/gimp-prefs-folders-environ.svg	0	183	0	1	1	1.0	0
themes/Lighter/ui/plus.png	0	3	0	1	1	1.0	0
icons/Symbolic/22/gimp-prefs-help-system.png	0	4	0	1	1	1.0	0
app/tools/gimpwarpoptions.c	138	239	0	2	2	0.5	0
plug-ins/pygimp/plug-ins/file-openraster.py	91	389	0	4	4	0.4	0
icons/Color/22/gimp-prefs-folders-tool-plug-ins.png	0	7	0	1	1	1.0	0
themes/Lighter/ui/spin-up-normal.png	0	4	0	1	1	1.0	0
icons/Color/22/gimp-prefs-window-management.png	0	8	0	2	2	0.6666666666666666	0
icons/Color/16/gimp-tool-free-select.png	0	4	0	2	2	0.6666666666666666	0
icons/Legacy/24/gimp-display-filter-gamma.svg	0	344	0	1	1	1.0	0
icons/Color/24/gimp-tool-color-balance.svg	190	190	0	1	1	1.0	0
icons/Color/24/gimp-user-manual.png	0	9	0	2	2	0.6666666666666666	0
icons/Symbolic/32/gimp-image.png	0	3	0	1	1	1.0	0
app/actions/text-tool-actions.c	46	197	0	4	4	0.5714285714285714	0
icons/symbolic/24/gimp-image.png	0	3	0	1	1	1.0	0
app/widgets/gimpview.c	68	860	0	4	4	0.42857142857142855	0
icons/default/64/gimp-wilber-outline.png	0	17	0	2	2	0.5	0
icons/Legacy/22/gimp-tool-flip.xcf	0	31	0	1	1	1.0	0
icons/Color/scalable/gimp-display-filter-gamma.svg	1095	252	0	2	2	0.6666666666666666	0
icons/Legacy/16/gimp-prefs-folders-gradients.png	0	4	0	1	1	1.0	0
icons/Color/scalable/gimp-no.svg	85	85	0	1	1	1.0	0
icons/Symbolic/16/gimp-landscape.png	0	3	0	1	1	1.0	0
icons/Color/24/gimp-layer.png	0	4	0	2	2	0.6	0
plug-ins/file-webp/file-webp-load.c	294	283	0	3	3	0.3333333333333333	0
icons/default/16/gimp-channel-green.png	0	4	0	1	1	1.0	0
app/tools/gimpcropoptions.c	194	206	0	3	3	0.4	0
icons/symbolic/22/gimp-prefs-folders-scripts.png	0	5	0	1	1	1.0	0
themes/Darker/ui/spin-insensitive.png	0	3	0	1	1	1.0	0
icons/Color/scalable/gimp-up.svg	308	103	0	1	1	1.0	0
modules/color-selector-cmyk.c	268	427	0	4	4	0.5	0
icons/Color/scalable/gimp-convert-rgb.svg	995	201	0	2	2	0.6666666666666666	0
plug-ins/file-webp/file-webp-load.h	31	31	0	1	1	1.0	0
plug-ins/file-webp/file-webp-save.c	805	805	0	1	1	1.0	0
plug-ins/ui/plug-in-file-png.ui	67	347	0	1	1	1.0	0
icons/default/16/gimp-rotate-180.xcf	0	14	0	1	1	1.0	0
icons/symbolic/16/gimp-tool-align.png	0	3	0	1	1	1.0	0
icons/Symbolic/24/gimp-tool-paintbrush.svg	0	146	0	1	1	1.0	0
plug-ins/file-webp/file-webp-save.h	53	53	0	1	1	1.0	0
icons/Symbolic/24/gimp-channel-green.svg	125	125	0	1	1	1.0	0
icons/default/16/gimp-tool-color-picker.png	0	3	0	1	1	1.0	0
icons/Symbolic/48/gimp-prefs-folders-brushes.png	0	4	0	2	2	0.5	0
icons/Color/24/gimp-video.png	0	4	0	2	2	0.6666666666666666	0
icons/Symbolic/24/gimp-prefs-folders-fonts.svg	104	104	0	1	1	1.0	0
icons/Legacy/12/gimp-default-colors.png	0	3	0	1	1	1.0	0
icons/default/22/gimp-prefs-folders-interp.png	0	13	0	1	1	1.0	0
icons/Symbolic/scalable/gimp-image-open.svg	126	126	0	1	1	1.0	0
icons/default/16/gimp-tool-colorize.xcf	0	23	0	1	1	1.0	0
icons/symbolic/16/gimp-layer-mask.png	0	5	0	1	1	1.0	0
app/core/gimpimage-convert-type.h	52	29	0	2	2	0.6666666666666666	0
icons/Symbolic/32/gimp-floating-selection.png	0	8	0	2	2	0.6666666666666666	0
libgimpwidgets/gimpcolorprofilechooserdialog.c	348	335	0	4	4	0.5555555555555556	0
app/core/gimpimage-convert-type.c	1730	172	0	3	3	0.6470588235294118	0
icons/Symbolic/scalable/gimp-prefs-folders-plug-ins.svg	145	145	0	1	1	1.0	0
tools/gimptool.c	54	853	0	2	2	0.6666666666666666	0
plug-ins/script-fu/scripts/addborder.scm	12	175	0	1	1	1.0	0
libgimpwidgets/gimpcolorprofilechooserdialog.h	16	67	0	2	2	0.75	0
icons/Color/scalable/gimp-prefs-folders-gradients.svg	691	256	0	2	2	0.6666666666666666	0
HACKING	18	175	0	3	3	0.3333333333333333	0
icons/Color/scalable/gimp-tool-n-point-deformation.svg	932	245	0	2	2	0.6666666666666666	0
icons/Color/16/gimp-convert-indexed.png	0	6	0	2	2	0.6666666666666666	0
icons/symbolic/32/gimp-layer.png	0	4	0	1	1	1.0	0
themes/Darker/ui/list_header-pressed.png	0	5	0	1	1	1.0	0
icons/Symbolic/16/gimp-smartphone.png	0	4	0	1	1	1.0	0
libgimpbase/gimpattributes.c	35	1830	0	1	1	1.0	0
app/widgets/gimphistogrameditor.h	4	64	0	2	2	0.5	0
themes/Darker/ui/slider-v.png	0	4	0	1	1	1.0	0
themes/Lighter/ui/arrow-down-prelight.png	0	4	0	1	1	1.0	0
plug-ins/common/van-gogh-lic.c	50	906	0	2	2	0.5	0
themes/Light/ui/gimp-menu-line-h.png	0	3	0	1	1	1.0	0
app/widgets/gimphistogrameditor.c	336	707	0	4	4	0.3333333333333333	0
